id,direction,entry_time,exit_time,entry_price,exit_price,size,fee,pnl,reason,fs,tr
179,long,2025-07-22T06:00:00+00:00,2025-07-23T13:30:00+00:00,3706.21,3601.645566080542,5.212,15.2354,-560.2252,SL,-1.934,-1.95
180,long,2025-07-24T07:30:00+00:00,2025-07-24T16:30:00+00:00,3590.1,3682.273960027774,4.9124,14.2899,438.5054,SL,-1.8275,-1.9557
181,long,2025-07-26T02:30:00+00:00,2025-07-27T06:30:00+00:00,3741.46,3771.774190196992,5.0653,15.2227,138.3278,SL,1.8167,1.6928
182,long,2025-07-27T16:00:00+00:00,2025-07-28T07:00:00+00:00,3835.38,3903.0293521145813,5.0495,15.63,325.9654,SL,0.5064,0.3611
183,long,2025-07-30T01:30:00+00:00,2025-07-30T12:30:00+00:00,3789.91,3772.61,5.3681,16.2385,-109.1067,Replace,0.8687,0.8353
184,long,2025-07-30T12:30:00+00:00,2025-07-30T19:00:00+00:00,3772.61,3699.5683273486516,5.3059,15.8587,-403.4105,SL,-1.6536,-1.8329
185,long,2025-08-02T08:00:00+00:00,2025-08-02T17:30:00+00:00,3506.23,3426.115632733714,5.3639,14.8738,-444.5992,SL,-0.0812,-0.2787
186,long,2025-08-03T01:00:00+00:00,2025-08-03T14:00:00+00:00,3419.21,3468.6972485759666,5.1103,14.0797,238.815,SL,-1.1944,-1.6142
187,long,2025-08-03T23:00:00+00:00,2025-08-04T20:00:00+00:00,3507.86,3659.3156240066855,5.1854,14.8659,770.4921,SL,1.1813,1.0113
188,long,2025-08-06T05:00:00+00:00,2025-08-07T01:30:00+00:00,3625.8,3674.1639434772164,5.6542,16.5102,256.9492,SL,-1.0391,-1.6842
189,long,2025-08-08T03:00:00+00:00,2025-08-08T22:30:00+00:00,3950.51,4020.020738043523,5.3846,17.1672,357.1203,SL,0.807,0.7228
190,long,2025-08-09T15:00:00+00:00,2025-08-09T22:30:00+00:00,4198.57,4255.5594297921825,5.3216,17.9958,285.2792,SL,-1.0198,-1.1995
191,long,2025-08-10T01:00:00+00:00,2025-08-10T07:30:00+00:00,4294.06,4192.33252551705,5.4026,18.3394,-567.9323,SL,0.6213,0.3164
192,long,2025-08-10T14:30:00+00:00,2025-08-11T07:30:00+00:00,4217.96,4285.339488056635,5.0961,17.3335,326.0391,SL,-0.7779,-1.2307
193,short,2025-08-12T09:30:00+00:00,2025-08-12T12:30:00+00:00,4286.07,4365.978382023196,5.2434,18.1465,-437.1381,SL,1.0352,1.3248
194,long,2025-08-12T12:00:00+00:00,2025-08-12T13:30:00+00:00,4304.85,4365.431393179165,5.2205,18.1053,298.1599,SL,-0.6458,-0.7882
195,long,2025-08-13T00:30:00+00:00,2025-08-14T06:00:00+00:00,4613.44,4723.632570590538,4.7809,17.8558,508.9638,SL,1.8656,1.6441
196,long,2025-08-14T13:30:00+00:00,2025-08-15T15:00:00+00:00,4611.24,4438.605520557197,5.1143,18.5134,-901.418,SL,-1.9307,-1.9848
197,long,2025-08-17T02:30:00+00:00,2025-08-17T13:00:00+00:00,4432.55,4532.9872548783305,4.7104,16.8925,456.2071,SL,-1.1052,-1.4399
199,long,2025-08-19T01:00:00+00:00,2025-08-19T04:00:00+00:00,4315.46,4196.326595036123,5.1554,17.5527,-631.733,SL,-1.1947,-1.2979
198,short,2025-08-18T16:30:00+00:00,2025-08-19T08:30:00+00:00,4318.21,4265.699454606313,5.1521,17.6901,252.8495,SL,0.7647,0.8763
200,long,2025-08-20T14:30:00+00:00,2025-08-21T01:00:00+00:00,4211.15,4306.430423719307,5.0131,17.0798,460.5705,SL,-0.8963,-1.1563
201,long,2025-08-21T03:00:00+00:00,2025-08-21T10:30:00+00:00,4307.3,4289.24,5.222,17.9565,-112.2658,Replace,-1.6161,-1.7624
202,long,2025-08-21T10:30:00+00:00,2025-08-21T13:30:00+00:00,4289.24,4260.0,5.1655,17.6644,-168.7037,Replace,-0.8906,-1.2245
203,long,2025-08-21T13:30:00+00:00,2025-08-22T22:30:00+00:00,4260.0,4796.922939738265,5.0821,18.4113,2710.2848,SL,-1.1588,-1.1826
205,short,2025-08-23T17:00:00+00:00,2025-08-24T00:30:00+00:00,4729.67,4816.105792509135,6.2966,24.0424,-568.294,SL,1.6205,1.7971
204,long,2025-08-23T12:30:00+00:00,2025-08-24T01:00:00+00:00,4713.49,4764.746194110648,6.3182,23.9542,299.8927,SL,-1.0228,-1.3067
206,long,2025-08-24T04:30:00+00:00,2025-08-24T08:30:00+00:00,4792.31,4775.07,6.0463,23.1389,-127.3771,Replace,-0.0465,-0.0629
207,long,2025-08-24T08:30:00+00:00,2025-08-24T12:00:00+00:00,4775.07,4744.52,5.9881,22.8017,-205.7382,Replace,-0.8965,-0.9105
208,long,2025-08-24T12:00:00+00:00,2025-08-24T19:30:00+00:00,4744.52,4890.350530930466,5.8965,22.7248,837.1649,SL,-1.4785,-1.6477
209,long,2025-08-26T12:30:00+00:00,2025-08-27T07:00:00+00:00,4494.91,4576.444068514384,6.7827,24.6113,528.4098,SL,0.3936,0.3022
210,short,2025-08-27T03:00:00+00:00,2025-08-27T13:30:00+00:00,4553.05,4653.546411887082,6.6961,24.6593,-697.5933,SL,-0.8935,-0.8185
211,long,2025-08-27T09:00:00+00:00,2025-08-27T20:00:00+00:00,4609.58,4511.59419492589,6.9579,25.3857,-707.1611,SL,-0.8257,-0.9346
212,long,2025-08-28T13:00:00+00:00,2025-08-28T15:00:00+00:00,4596.1,4518.899401996072,6.0614,22.0999,-490.0436,SL,0.1744,-0.0196
213,long,2025-08-30T03:00:00+00:00,2025-08-31T05:00:00+00:00,4357.0,4452.036168373014,6.0566,21.3411,554.2549,SL,-0.5416,-0.7398
214,long,2025-08-31T11:30:00+00:00,2025-08-31T23:00:00+00:00,4474.2,4413.941206906252,6.2696,22.29,-400.0886,SL,0.6754,0.423
